other_links.entity_id,Full Name,Full name (vernacular),First name,Last name,Title (same as alias?),Alias,VIAF ID,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
46827.0,"Delmona, Carbone",Carbone Delmona,Carbone,Delmona,unreadable,,,,,,,,,male,italian:1,,,,,,,,,
46828.0,"Corgna, Giuseppe della",Giuseppe della Corgna,Giuseppe della,Corgna,,Bishop of Orvieto,,Bishop of Orvieto,,,bishop,"church_official,clergy",Catholic,male,italian:2,Yes,"Constitutiones editae ab illustre et reverend. domino fr. Josepho della Corgna, episcopo Urbevetano: In Diocesana Synodo celebrata in Ecclesia sua Cathedrali Urbevetana diebus 20.21.22 mensis Octobris 1666, 1667.",,,,,,,
46829.0,"Innocent XII, Pope (Antonio Pignatelli)",Pope (Antonio Pignatelli) Innocent XII,Pope (Antonio Pignatelli),Innocent XII,,Archbishop of Larissa,,"Papal Nuncio to the Grand Duke of Tuscany,Archbishop of Lari",,,"archbishop,papal nuncio","church_official,clergy",Catholic,male,italian:1,,,,,,,,,
46830.0,"Salvetti, Monsignor",Monsignor Salvetti,Monsignor,Salvetti,,abbot,,abbot,,,abbot,"church_official,clergy",Catholic,male,italian:2,,,,,,,,,
46831.0,"Denich, Sebastian",Sebastian Denich,Sebastian,Denich,,Bishop of Regensburg,,Bishop of Regensburg,,,bishop,"church_official,clergy",Catholic,male,latin:5,Yes,"Disputatio Iuridica Ex Praecipvis Canonici Ivris Partibvs Desvmpta, 1618.",,,,,,,
46832.0,"Neuhoff, Hermann Georg von",Hermann Georg von Neuhoff,Hermann Georg von,Neuhoff,,Prince-abbot of Fulda,,Prince-abbot of Fulda,,,prince abbot,"titled_nobility,clergy,church_official",Catholic,male,latin:2,,,,,,,,,
46833.0,"Gravenegg, Joachim von",Joachim von Gravenegg,Joachim von,Gravenegg,,Prince-abbot of Fulda,,Prince-abbot of Fulda,,,prince abbot,"titled_nobility,clergy,church_official",Catholic,male,latin:3;german:1 ,Yes,"Officia propria sanctorum ecclesiae Fuldensis, ad ... breviarii Benedictini ex Romano restituti Autoritate et jussu ; reverendissimi & illustrissimi Principis ac Domini, 1670; Athanasii Kircheri E Societate Jesu Iter Extaticum Coeleste: Quo Mundi opificium, id est, Coelestis Expansi, siderumq[ue] tam errantium, quam fixorum natura, vires, proprietates, singulorumq[ue] compositio & structura, ab infimo Telluris globo, usq[ue] ad ultima Mundi confinia, per ficti raptus integumentum explorata, nova hypothesi exponitur ad veritatem, Interlocutoribus Cosmiele et Theodidacto, 1660. ",,,,,,,
46834.0,"Auersperg, Johann Weickard von",Johann Weickard von Auersperg,Johann Weickard von,Auersperg,,prince,,prince,,,"prince,minister","titled_nobility,secular_official",Catholic convert,male,latin:6,,,,,,,,"See Vehse, Memoirs of the court and aristocracy of Austria, Volume 1--verify he was a convert?
 ",
46835.0,"Gustav Adolf, Duke of Mecklenburg-Güstrow",Duke of Mecklenburg-Güstrow Gustav Adolf,Duke of Mecklenburg-Güstrow,Gustav Adolf,,Duke of Mecklenburg-G?strow,2.7428483E7,Duke of Mecklenburg-G,,,duke,titled_nobility,Protestant,male,latin:1,,,Magdalene Sibylle,"Güstrow, Germany",1633-02-26,"Güstrow, Germany",1695-10-6,,
46836.0,"Christian August, Prince of the Palatinate",Prince of the Palatinate Christian August,Prince of the Palatinate,Christian August,,Prince of the Palatinate,,Prince of the Palatinate,,,prince,titled_nobility,"Protestant,Catholic convert",male,latin:1,,,,,1622.0,,1708.0,Catholic convert??,
46838.0,"Leli, da Treviso",da Treviso Leli,da Treviso,Leli,,,,Servite (O.S.M.),,,servite,clergy,Catholic,male,italian:1,,,,,,,,,
46839.0,"Lamberg, Johann Maximilian",Johann Maximilian Lamberg,Johann Maximilian,Lamberg,,,,"count, diplomat",,,"count,diplomat","titled_nobility,secular_official",Catholic,male,latin:10;italian:2,,,,,,,,,
46840.0,"Valletano, Prince of",Prince of Valletano,Prince of,Valletano,,prince,,prince,,,prince,titled_nobility,Catholic,male,italian:1,,,,,,,,,
46841.0,"Casimiro, Giovanni",Giovanni Casimiro,Giovanni,Casimiro,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
46842.0,"Lascaris-Castellar, Jean Paul de",Jean Paul de Lascaris-Castellar,Jean Paul de,Lascaris-Castellar,,,,Grand Master of the Knights of Malta,,,grand master,"clergy,church_official",Catholic,male,italian:2,,,,,,,,,
46843.0,"Borso, Count of  S. Bonifazio",Count of  S. Bonifazio Borso,Count of  S. Bonifazio,Borso,,,,count,,,count,titled_nobility,Catholic,male,italian:1,,,,,,,,,
46844.0,"Salaresco, [unidentified]",[unidentified] Salaresco,[unidentified],Salaresco,unreadable,,,,,,,,,male,italian:1,,,,,,,,,
46845.0,"Henckel, Lazarus von",Lazarus von Henckel,Lazarus von,Henckel,,,,"Baron, Count",,,"baron,count",titled_nobility,Catholic,male,german:3,,,,,,,,,
46846.0,"Rantzau, Christoph von",Christoph von Rantzau,Christoph von,Rantzau,,,,count,,,count,titled_nobility,Catholic convert,male,latin:4;german:2,,,,,1623.0,"Köln, Germany",1696-01-16,,
46847.0,"Burattini, Tito Livio",Tito Livio Burattini,Tito Livio,Burattini,,,7.4903401E7,"architect for the King of Poland,architect, scholar","architecture,travel/exploration,engineering","travel/exploration,other","architect,instrument-maker,engineer",professional,Catholic,male,italian:2;latin:1,Yes,"Misura universale, 1675",,"Agordo, Italy",1617-03-08,"Krakow, Poland",1681-11-17,"Traveled to Egypt, invented system of measurement featured in writing.",noble?
46850.0,"Bonvicino, Giacomo",Giacomo Bonvicino,Giacomo,Bonvicino,,,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic  ,male,italian:4;latin:5,,,,,,,,,
46851.0,"Sternberg, Karl Ignaz  von",Karl Ignaz von Sternberg,Karl Ignaz  von,Sternberg,,Baron,,Baron,,,baron,titled_nobility,Catholic,male,latin:1,,,,,,,1700.0,It is Karl Ignaz vonSternberg,
46852.0,"Piccolomini-Pieri, Ottavio",Ottavio Piccolomini-Pieri,Ottavio,Piccolomini-Pieri,,Duke of Amalfi,,"Duke of Amalfi, Prince of the Holy Roman Empire, general, diplomat",,,"duke,prince,general,diplomat","titled_nobility,secular_official",Catholic,male,italian:1,,,,,,,,,
46854.0,,Elector of Saxony Franz Ferdinand,Elector of Saxony,Franz Ferdinand,,Elector of Saxony,,Elector of Saxony,,,elector,titled_nobility,Protestant,male,latin:1,,,,,,,,,In my opinion it is the same person as Franz Erdman
46857.0,"Abegra, Francesco",Francesco Abegra,Francesco,Abegra,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46861.0,"Agricoletti, Francesco",Francesco Agricoletti,Francesco,Agricoletti,,,,secretary of Diego d´Avalos,history ,history/classical scholarship, secretary,professional,Catholic,male,latin:4;italian:1,Yes,"Il Rodrigo. Istoria Iberica. 1648; Il sogno paraninfo : istoria scitica. Roma: per Girolamo Barberi, 1647. ",,"Venafro, Italy",,,1673.0,,
46862.0,"Aichpichl, Karl Gottlieb von",Karl Gottlieb von Aichpichl,Karl Gottlieb von,Aichpichl,,"Aichpüchl, Aichpüchler, Aichbüchel, Aichbühl",,,,,privy counsellor,titled_nobility,Catholic,male,latin:1,,,,,,,,,
46863.0,"Aigenler, Adam",Adam Aigenler,Adam,Aigenler,,,,Jesuit (S.J.),"languages,hebrew,astronomy,geography","languages,natural philosophy,other",jesuit,clergy,Catholic,male,latin:4,Yes,"Tabulae duodecim fvndamenta lingvae sanctae: Una_ cum Exercitatione Grammatica in Psal. XXXIII. & Lexico Hebraico-Latino Brevi Et Clara Methodo Complexae = Lu_h_o_t i'b'. Dilingae: formis Academicis, apud Joannem Federle, 1670; Tabvla [Tabula] geographico-horologa universalis: problematis cosmographicis, astronomicis, geographicis, gnomonicis, geometricis illustrata et vnacvm succincta methodo qvaslibet mappas geographicas delineandi. Ingolstadii: Ostermayr, 1668 (diss).",,,,,,,
46864.0,"Alberti, Bartolomeo",Bartolomeo Alberti,Bartolomeo,Alberti,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3,Yes,"Il cacciator bolognese o vero Brevi notizie intorno alla generazione delli uccelli e a'vari modi piu_ facili o sicuri per prenderli in buon numero. Bologna: Societa_ Tipografica gia_ Compositori, 1929.",,,,,,,
46865.0,"Albrecht, Franz",Franz Albrecht,Franz,Albrecht,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,"italian,greek,german:1",,,,,,,,,
46866.0,"Albizzi, Orazio",Orazio Albizzi,Orazio,Albizzi,,Bishop of Volterra,,Bishop of Volterra,,,bishop,"church_official,clergy",Catholic,male,italian:1,,,,,,,,,
46867.0,"Alias, Vincenzo",Vincenzo Alias,Vincenzo,Alias,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46868.0,"Allestree, James",James Allestree,James,Allestree,,,,,,,book seller,professional,,male,italian:1,,,,England,,,,what kind of scholar?,http://books.google.cz/books?id=EDCR46Ov_FQC&pg=PA33&dq=James+Allestree+Rome&hl=cs&sa=X&ei=jlYwT9HZCs2DhQfk0vj_BA&ved=0CC8Q6AEwAA#v=onepage&q=James%20Allestree%20Rome&f=false
46869.0,"Althann, Maria Eustachia von",Maria Eustachia von Althann,Maria Eustachia von,Althann,,,,,,,,titled_nobility,Catholic,female,german:6,,,,,,,,,
46870.0,"Altham, Odoardo ",Odoardo  Altham,Odoardo ,Althann,,Edward Altham,,,,,painter,professional,Catholic,male,italian:1,,,,,,,,,
46871.0,"Altingh, Johann",Johann Altingh,Johann,Altingh,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46872.0,"Ambsterbach, Johann",Johann Ambsterbach,Johann,Ambsterbach,,,,,,,,,,male,latin:1,,,,,,,,It is a different name but I am not able to read it in Luna,
46873.0,"Ampringer, Friedrich",Friedrich Ampringer,Friedrich,Ampringer,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46874.0,"Anckel, Johann Georg",Johann Georg Anckel,Johann Georg,Anckel,,,,agent (commercial),,,"book agent,librarian",professional,Protestant,male,german:1,,,,,1611-1-28,,1687-1-28,book agent for Duke August,
46875.0,"Andreas, Alexander",Alexander Andreas,Alexander,Andreas,,,,,,,,,,male,latin:2,,,,,,,,,
46876.0,"Annat, François",François Annat,François,Annat,,,,"Jesuit (S.J.),confessor to Louis XIV","theology,apology","religious/morality,other","confessor,jesuit",clergy,Catholic,male,italian:1,Yes,"Responses Aux Lettres Provinciales Publie_es Par le Secretaire du Port-Royal, Contre Les PP. de la Compagnie de Jesvs: Sur le sujet de la Morale des dits Peres. Liege: Hovius, 1657; La conduite de l'e_glise et du roi justifie_e dans la condamnation de l'he_re_sie des Janse_nistes. 1664; Le libelle intitule_ Theologie morale des Jesuites. Contredit et convaincu en tous ses chefs. Par un Pere theologien de la Compagnie de Jesus. Seconde edition augmente_e en plusieurs endroits, avec l'arrest du Parlement de Bourdeaux & la Replique aux lettres de Polemarque & de son theologien. 1645; Cavilli Jansenianorum contra latam in ipsos a sede apostolica sententiam: seu confutatio libelli trium columnarum et aliarum coniecturarum, queis Janseniani obtinere conantur ut non videantur esse damnati. Paris: Cramoisy, 1654; De incoacta libertate: disputatio quadripartita. 1652; etc.",,,,,,,
46879.0,"Aprosi, Angelico",Angelico Aprosi,Angelico,Aprosi,,,,,"collecting,apology ","history/classical scholarship,other",augustinian,clergy,Catholic,male,italian:1,Yes,"Biblioteca Aprosiana, Bologna, 1673.",,,,,,what kind of author? What kind of monk?,
46880.0,"Aradz, Antonio",Antonio Aradz,Antonio,Aradz,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46881.0,"Arcamone, Antonio",Antonio Arcamone,Antonio,Arcamone,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
46882.0,"Ardensbach von Ardensdorff, Wenzel (Wenceslaus)",Wenzel (Wenceslaus) Ardensbach von Ardensdorff,Wenzel (Wenceslaus),Ardensbach von Ardensdorff,,,,physician,medicine,natural philosophy,"physician,knight",professional,Catholic,male,latin:4;italian:1,,,,,,,,"published book, Armamentarium Antiloimicum (1679)",
46883.0,"Argoli, Alessandro",Alessandro Argoli,Alessandro,Argoli,,Bishop,,bishop,,,bishop,"church_official,clergy",Catholic,male,italian:2,,,,,,,,,
46886.0,"Auria, Cristoforo",Cristoforo Auria,Cristoforo,Auria,,Christophorus de Auria,,,,,,,,male,latin:1,,,,,,,,,
46887.0,"Auria, Vincenzo",Vincenzo Auria,Vincenzo,Auria,,de Auria,,,"history,poetry","history/classical scholarship,poetry",,,Catholic,male,italian:2,Yes,"Dell'origine ed antichita_ di Cefalu_. Sala Bolognese: A. Forni, 1656; Historia cronologica delli signori vicere di Sicilia dal tempo che manco_ la personale assistenza de'Serenissimi Re_ di quella, cioe_ dall'anno 1409. sino al 1697. presente. Palermo: Per Pietro Coppola, 1697; La Sicilia inventrice: o vero, Le invenzioni lodevoli nate in Sicilia. Palermo: Felice Marino, 1704; La Giostra, discorso historico... sopra l'origine della giostra in varie parti dell'Europa e della sua introduttione... nella... citta di Palermo... sino a quest'anno... MDCLXXXX. In Palermo: per l'eredi dell'Isola, 1690. ",,,,,,,
46888.0,"Aziccio, Giovanni",Giovanni Aziccio,Giovanni,Aziccio,,Joannes Azzicio,,,,,,,,male,latin:3,,,,,,,,,
46889.0,"Azubi, Salomon",Salomon Azubi,Salomon,Azubi,,Rabbi,,Rabbi,,,rabbi,other_religious,Jewish,male,"latin,hebrew,arabic:1;hebrew:1",,,,,,,,Peiresc correspondent?,
46890.0,"Balatri, Giambattista",Giambattista Balatri,Giambattista,Balatri,,,,architect,architecture ,other,architect,professional,Catholic,male,italian:1,,,,,,,,,
46891.0,"Baldinucci, Filippo",Filippo Baldinucci,Filippo,Baldinucci,,,,"public official (governor, etc.), artist, scholar",art history,history/classical scholarship,curator,professional,Catholic,male,italian:1,Yes,"Notizie del professori del disegno da Cimabue in qua, per le quali si dimostra come, e per chi le belle arti di pittura, scultura e architettura, lasciata la rozzizza delle maniere greca e gotica, si siano in questi secoli ridotte all'antica loro perfezione. Firenze: per V.V. Batelli e Compagni, 1845.",,,,,,old occupation seems strange--Baldinucci is known as an art historian and I can't find info on him as a governor,
46892.0,"Ballone, Baldassare",Baldassare Ballone,Baldassare,Ballone,,,,,,,,,,male,italian:1,,,,,,,,,
46893.0,"Balthasar, Johann",Johann Balthasar,Johann,Balthasar,,,,,,,,,,male,latin:1;italian:1,,,,,,,,,
46894.0,"Barbarigo, Gregorio",Gregorio Barbarigo,Gregorio,Barbarigo,,Cardinal,,Cardinal,,,"cardinal,diplomat","church_official,clergy,secular_official",Catholic,male,italian:1,,,,,,,,,
46895.0,"Barboza, Domingo",Domingo Barboza,Domingo,Barboza,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46896.0,"Bardi, Girolamo",Girolamo Bardi,Girolamo,Bardi,,,,priest,,,priest,clergy,Catholic,male,italian:3;latin:2,Yes,"Medicus politico catholicus, seu Medicinae sacrae tum cognoscendae, tum faciundae idea. Genuae: Typis Jo. Mariae Farroni, 1644; Xaverius peregrinus. Romae: typis Ignatij de Lazeris, 1659. ",,,,,,,
46897.0,"Barschius, Georg",Georg Barschius,Georg,Barschius,,,,alchemist,alchemy,other,,professional,Catholic,male,latin:1,,,,,,,,,
46898.0,"Bartholin, Bertel",Bertel Bartholin,Bertel,Bartholin,,,9.0811184E7,"Professor of Rhetoric, antiquarian",antiquarianism,history/classical scholarship,professor,professional,Protestant,male,latin:1,Yes,"Commentarius de Paenula: Accessit Henr. Ernestii eiusdem argumenti epistola. 1655; Exercitatio Philologica De Latini Sermonis Puritate. Kopenhagen: Martzan, 1645.",Sille Marie Globe,"Copenhagen, Denmark",1614-09-21,,1690-01-29,Swedish/Danish,
46900.0,"Barvoet, Alexandre",Alexandre Barvoet,Alexandre,Barvoet,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,Vita R. P. Bernardini Realini e Societate Iesu. 1646; Catalogus praecipuorum Auctorum ineditorum mss. qui in bibliotheca Scorialensi asservantur. 1702. ,,,,,,,
46901.0,"Beauchamps, Chevalier de",Chevalier de Beauchamps,Chevalier de,Beauchamps,,,,,,,chevalier,titled_nobility,,male,italian:6 ,,,,,,,,,
46902.0,"Bebius, Philippe",Philippe Bebius,Philippe,Bebius,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Praxis bonarum intentionum, omnibus Christi fidelibus, spiritualis progressus studiosis, perutilis. Duaci: ex officina Ioannis Bogardi, 1619; Flores meditationum ex S. Ignatio, P. Vincentio Bruno, P. Ioanne Busaeo, aliisque soc. Iesu PPbus decerpti, in quibus continentur I. de plerisque mysteriis vitae Christi. II. de sacratissima ejus passione. III. de omnibus dominicis totius anni. IV. de praecipuis Sestis sanctorum. [Auctore P. Philippo Bebius]. Coloniae Agrippinae: sumptibus B. Gualteri, 1623; Q. Horatij Flacci lyrica, prout in scholis Societatis Iesu doceri solent, ab omni obscœnitate purgata. Coloniæ Agrippinæ: Ex officina Birckmannica, sumptibus H. Mylij, 1632 (editor/trans. of Horace?)",,,,,,,
46903.0,"Becher, Theodoric",Theodoric Becher,Theodoric,Becher,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
46904.0,"Beirlé, Johann",Johann Beirlé,Johann,Beirlé,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46906.0,"Berardo, Giovanni",Giovanni Berardo,Giovanni,Berardo,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
46907.0,"Bering, Vitus",Vitus Bering,Vitus,Bering,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,This is not the Danish explorer. The letter was written in 1647 and the explorer was born in 1680.,
46909.0,"Bernhard Gustav, Margrave of Baden",Margrave of Baden Bernhard Gustav,Margrave of Baden,Bernhard Gustav,,Margrave of Baden,,"Margrave of Baden,Cardinal",,,"margrave,cardinal","clergy,church_official,titled_nobility",Catholic,male,latin:1,,,,,,,,,
46910.0,,Matthias Bernhardi,Matthias,Bernhardi,,,,,,,pastor,,,male,latin:1,,,,,,,,I believe he is the same person as Martin Bernitz as he is signed as Royal medicus!,
46911.0,"Bernhardi, Sophia Anna",Sophia Anna Bernhardi,Sophia Anna,Bernhardi,,Sophianna Corbiniana ,,S.R.M. cubicularia,poetry,,"poet, lady in waiting",titled_nobility,Catholic,female,latin:3,Yes,"Serenissimis ac potentissimis Poloniae et Sueciae Majestatibus Joanni Casimiro et Ludovicae Mariae, composita pace ex Prussia reducibus... applaudit Sophianna Corbiniana, conjux Martini Bernardi,...",Martin Bernhard von Bernitz,,,,,,
46912.0,"Bernitz, Martin",Martin Bernitz,Martin,Bernitz,,Martin Bernahard von Bernitz,,Director of the Royal Botanical Garden of Warsaw,"botany,medicine",natural philosophy,"physician,botanist","professional,titled_nobility",Catholic,male,latin:1,Yes,"Johann Schroeder, Pharmacopoea Schro_dero-Hoffmanniana Illustrata Et Aucta: Qua Composita Quaeque Celebriora, Hinc Mineralia, Vegetabilia & Animalia Chimico-Medice_ Describuntur, Atque Insuper Principia Physicae Hermetico-Hippocraticae Candide_ Exhibentur. Opus Selectissimorum Quorumque Tum Pharmacologorum & Chimiatrorum, Tum Celeberrimorum Inter Recentiores Practicorum, Tum Operum Variorum Miscellaneorum ... Ditatum. Coloniae: Sumptibus Iohannis Martini, 1683. (editor??)",,Poland,,,,,
46913.0,"Berthold, Johann",Johann Berthold,Johann,Berthold,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
46914.0,"Bettini, Mario",Mario Bettini,Mario,Bettini,,,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,italian:5,Yes,"Ærarium philosophiæ mathematicæ: in quo elementa philosophiæ geometricæ de planis, curuis, & solidis figuris applicata et ornata : vsibus eximijs in omni scientiarum, & artium genere, nouis praxibus, paradoxis, licis Aristotelicis & aliorum philosophorum, & scriptorum ... & vniuersalissimis confirmata : methodo iucundiore ac breuiore in tres tomos distributa sunt : intercessere ingeniosæ inuentionis exodia horaria. Bononiæ: Typis Io. Baptistæ Ferronij, 1648; Apiaria vniversae philosophiae mathematicae, in quibus paradoxa, et noua pleraque machinamenta ad vsus eximios traducta, et facillimis demonstrationibus confirmata. Accessit ad finem-secvndi tomi Euclides applicatvs, et conditus ex Apiarijs, indicatis vsibus eximijs praecipuarum propositionum in prioribus sex libris Euclideorum Elementarum. Bononiae: typis I.B. Ferronij, 1642. ",,,,,,,
