documentid,title,doc_type,subject,language,,author_ln,author_fn,author_occupation,,recipient_fn,recipient_ln,recipient_occupation,source_location,source_lat,source_long,sent_yr,,,,,,
2111,"Bernhard Gustav von Baden to Kircher, no place, undated",letter,,Latin,931,Baden,Bernhard Gustav von,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
1119,"Giambattista Balatri to Kircher, Florence, 6 June 1659",letter,,Italian,247,Balatri,Giambattista,architect,51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1659,0,6,16,,,
2385,"Filippo Baldinucci to Kircher, Botinaccio, 8 April 1679",letter,,Italian,248,Baldinucci,Filippo,"public official (governor, etc.), artist, scholar",51,Kircher,Athanasius,Jesuit (S.J.),Botinaccio,43.6930,11.0234,1679,0,8,16,,,
2896,"Baldassare Ballone to Kircher, Pesaro, 11 July 1636","letter,inscription(s),drawing(s)",,Italian,249,Ballone,Baldassare,,51,Kircher,Athanasius,Jesuit (S.J.),Pesaro,43.9121,12.9157,1636,0,11,16,,,
2389,"Johann Balthasar to Kircher, Karlstad, 12 September 1678",letter,,Latin,250,Balthasar,Johann,,51,Kircher,Athanasius,Jesuit (S.J.),Karlstad,59.3782,13.5042,1678,0,12,16,,,
2187,"Johann Balthasar to Kircher, Karlstad, 12 October 1672",letter,,Italian,250,Balthasar,Johann,,51,Kircher,Athanasius,Jesuit (S.J.),Karlstad,59.3782,13.5042,1672,0,12,16,,,
2881,"Copy of an intercepted letter (in cipher) from General Baners to General Stallhausen, Hoff (Silesia), 29 December 1640","letter,copy,apograph",,German,997,Baners,General [unidentified],General,998,Stallhausen,General [unidentified],General,Hoff (Silesia),0.0000,0.0000,1640,0,29,16,,,
1999,"Giulio Banfi (Palfi) to Kircher, Naples, 17 January 1668",letter,,Italian,138,Banfi (Palfi),Giulio,composer,51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1668,0,17,16,,,
1998,"Giulio Banfi (Palfi) to Kircher, no place, undated",letter,,Italian,138,Banfi (Palfi),Giulio,composer,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
1178,"Gregorio Barbarigo to Kircher, Padua, 30 January 1670",letter,,Italian,251,Barbarigo,Gregorio,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Padua,45.4096,11.8766,1670,0,30,16,,,
536,"Francesco Barberini to Kircher (in Malta), Rome, 7 November 1637",letter,,Latin,171,Barberini,Francesco,"collector,Cardinal",51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1637,0,7,16,,,
2092,"Domingo Barboza to Kircher, Salvador da Bahia, 20 August 1667",letter,,Latin,252,Barboza,Domingo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Salvador de Bahia,-12.9704,-38.5124,1667,0,20,16,,,
2798,"Girolamo Bardi to Kircher, Kircher, 13 February 1643",letter,,Latin,253,Bardi,Girolamo,priest,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1643,0,13,16,,,
2870,"Girolamo Bardi to Kircher, no place, 6 January 1641",letter,,Italian,253,Bardi,Girolamo,priest,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1641,0,6,16,,,
960,"Girolamo Bardi to Kircher, Rapallo, 5 October 1640",letter,,Latin,253,Bardi,Girolamo,priest,51,Kircher,Athanasius,Jesuit (S.J.),Rapallo,44.3522,9.2308,1640,0,5,16,,,
2839,"Girolamo Bardi to Kircher, Rome, 1 March 1658",letter,,Italian,253,Bardi,Girolamo,priest,51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1658,0,1,16,,,
1244,"Girolamo Bardi to Kircher, Rome, undated (fragment)","letter,damaged",,Italian,253,Bardi,Girolamo,priest,51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,0,,,16,,,
942,"Georg Barschius to Kircher, Prague, 27 April 1639",letter,,Latin,254,Barschius,Georg,alchemist,51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1639,0,27,16,,,
687,"Bertel Bartholin to Athanasius Kircher, Milan, 19 August 1643 (copy)","letter,copy,apograph","writing systems,hieroglyphics,Egypt and egyptology",Latin,255,Bartholin,Bertel,"Professor of Rhetoric, antiquarian",51,Kircher,Athanasius,Jesuit (S.J.),Milan,45.4637,9.1881,1643,0,19,16,,,
2595,"Alexandre Barvoet to Kircher, Louvain, 20 July 1650",letter,,Latin,257,Barvoet,Alexandre,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Louvain,50.8793,4.7021,1650,0,20,16,,,
2144,"Chevalier de Beauchamps to Kircher, Avignon, 28 September 1672",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1672,0,28,16,,,
1132,"Chevalier de Beauchamps to Kircher, Avignon, 14 April 1669",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1669,0,14,16,,,
1012,"Chevalier de Beauchamps to Kircher, 15 November 1668",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1668,0,15,16,,,
1996,"Chevalier de Beauchamps to Kircher, Avignon, 23 March 1668",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1668,0,23,16,,,
2000,"Chevalier de Beauchamps to Kircher, Avignon, 5 June 1668",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1668,0,5,16,,,
2003,"Chevalier de Beauchamps to Kircher, Avignon, 31 August 1667",letter,,Italian,258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),Avignon,43.9486,4.8060,1667,0,31,16,,,
1231,"Key to the cipher used in correspondence with ""Don Felipe"" , i.e. Filippo Carlo (Mahamet Chelebi), Prince of Tunis","letter,cipher",,"Italian,Italian",258,Beauchamps,Chevalier de,,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2649,"Philippe Bebius to Kircher, Cologne, 23 August 1636",letter,,Latin,259,Bebius,Philippe,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Cologne,50.9407,6.9599,1636,0,23,16,,,
2692,"Theodoric Becher to Kircher, Brussels, 22 February 1648",letter,,Latin,260,Becher,Theodoric,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Brussels,50.8463,4.3547,1648,0,22,16,,,
2490,"Thoedoric Becher to Kircher, Malta, 27 May 1638",letter,,Latin,260,Becher,Theodoric,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Malta,35.9375,14.3754,1638,0,27,16,,,
2206,"Johann Beirlé to Kircher, Mindelheim, 2 October 1675",letter,,Latin,261,Beirlé,Johann,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mindelheim,48.0369,10.4996,1675,0,2,16,,,
2713,"Giovanni Berardo to Kircher, Naples, 8 May 1641",letter,,Italian,263,Berardo,Giovanni,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1641,0,8,16,,,
913,"Vitus Bering to Kircher, Passau, 22 August 1647",letter,,Latin,264,Bering,Vitus,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Passau,48.5735,13.4639,1647,0,22,16,,,
1277,"Bernhard Gustav, Margrave of Maden, to Kircher, Fulda, 4 November 1671",letter,,Latin,266,Bernhard Gustav,Margrave of Baden,"Margrave of Baden,Cardinal",51,Kircher,Athanasius,Jesuit (S.J.),Fulda,50.5539,9.6743,1671,0,4,16,,,
1987,"Sophia Anna Bernhardi to Kircher, Warsaw, 11 January 1668",letter,,Latin,268,Bernhardi,Sophia Anna,S.R.M. cubicularia,51,Kircher,Athanasius,Jesuit (S.J.),Warsaw,52.2297,21.0122,1668,0,11,16,,,
1733,"Sophia Anna Bernhardi to Kircher, Warsaw, 9 November 1666",letter,,Latin,268,Bernhardi,Sophia Anna,S.R.M. cubicularia,51,Kircher,Athanasius,Jesuit (S.J.),Warsaw,52.2297,21.0122,1666,0,9,16,,,
1831,"Sophia Anna Bernhardi to Kircher, Warsaw, 22 December 1664",letter,,Latin,268,Bernhardi,Sophia Anna,S.R.M. cubicularia,51,Kircher,Athanasius,Jesuit (S.J.),Warsaw,52.2297,21.0122,1664,0,22,16,,,
1850,"Matthias Bernhardi to Kircher, Warsaw, 23 December 1664",letter,,Latin,267,Bernhardi,Matthias,pastor,51,Kircher,Athanasius,Jesuit (S.J.),Warsaw,52.2297,21.0122,1664,0,23,16,,,
2262,"Martin Bernitz to Kircher, Warsaw, 21 April 1673",letter,,Latin,269,Bernitz,Martin,physician,51,Kircher,Athanasius,Jesuit (S.J.),Warsaw,52.2297,21.0122,1673,0,21,16,,,
1039,"Johann Berthold to Kircher, Linz, 16 April 1669",letter,,Latin,270,Berthold,Johann,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1669,0,16,16,,,
2500,"Mario Bettini to Kircher, Bologna, 18 August 1640",letter,,Italian,271,Bettini,Mario,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Bologna,44.4942,11.3465,1640,0,18,16,,,
2502,"Mario Bettini to Kircher, Bologna, 22 June 1640",letter,,Italian,271,Bettini,Mario,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Bologna,44.4942,11.3465,1640,0,22,16,,,
2505,"Mario Bettini to Kircher, Bologna, 9 May 1640",letter,,Italian,271,Bettini,Mario,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Bologna,44.4942,11.3465,1640,0,9,16,,,
2672,"Mario Bettini to Kircher, Bologna, 10 November 1640",letter,,Italian,271,Bettini,Mario,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Bologna,44.4942,11.3465,1640,0,10,16,,,
2695,"Mario Bettini to Christoph Grienberger, Bologna, 25 January 1635",letter,,Italian,271,Bettini,Mario,Jesuit (S.J.),965,Grienberger,Christoph,"mathematician,Jesuit (S.J.)",Bologna,44.4942,11.3465,1635,0,25,16,,,
979,"Martin Beverin to Kircher, Osnabrück, 29 May 1651",letter,,Latin,272,Beverin,Martin,,51,Kircher,Athanasius,Jesuit (S.J.),Osnabrück,52.2673,8.0532,1651,0,29,16,,,
2624,"Nithard Biber to Kircher, Erfurt, 22 July 1650",letter,,Latin,273,Biber,Nithard,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Erfurt,50.9737,11.0224,1650,0,22,16,,,
2584,"Nithard Biber to Kircher, Mainz, 12 July 1655",letter,,Latin,273,Biber,Nithard,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1655,0,12,16,,,
2620,"Nithard Biber to Kircher, Molsheim, 14 December 1650",letter,,Latin,273,Biber,Nithard,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Molsheim,48.5402,7.4920,1650,0,14,16,,,
1032,"Ernst Bidermann to Kircher, Innsbruck, 22 July 1660",letter,,Latin,274,Bidermann,Ernst,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Innsbruck,47.2627,11.3947,1660,0,22,16,,,
1034,"Ernst Bidermann to Kircher, Innsbruck, 17 April 1660",letter,,Latin,274,Bidermann,Ernst,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Innsbruck,47.2627,11.3947,1660,0,17,16,,,
1245,"Lambert Bidloo to Kircher, Amsterdam, 24 … (month and year missing)",letter,,Latin,275,Bidloo,Lambert,"apothecary, botanist",51,Kircher,Athanasius,Jesuit (S.J.),Amsterdam,52.3738,4.8909,0,,24,16,,,
1214,"Hermann von Biesenrodt to Kircher, no place, undated",letter,,Latin,277,Biesenrodt,Hermann von,,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2720,"Giovanni Domenico Bilanci to an unidentified Jesuit, Manila, 25 June 1602",letter,,Italian,986,Bilanci,Giovanni Domenico,Jesuit (S.J.),900,Jesuit,unidentified,,Manila,14.5833,120.9667,1602,0,25,16,,,
896,"Ludwig Bildstein to Kircher, Augsburg, 21 October 1650",letter,,Latin,278,Bildstein,Ludwig,,51,Kircher,Athanasius,Jesuit (S.J.),Augsburg,48.3655,10.8948,1650,0,21,16,,,
2255,"Jacques de Billy to Kircher, Altdorf, 10 September 1673",letter,,Latin,279,Billy,Jacques de,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Altdorf,46.8805,8.6446,1673,0,10,16,,,
1030,"Jacques de Billy to Kircher, Dijon, 13 April 1660",letter,,Latin,279,Billy,Jacques de,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),dijon,47.3272,5.0440,1660,0,13,16,,,
1766,"Jacques de Billy to Kircher, Dijon, undated",letter,,Latin,279,Billy,Jacques de,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Dijon,47.3272,5.0440,0,,,16,,,
2588,"Marc de Billy to Kircher, Grenoble, 19 October, 1653",letter,,French,978,Billy,Marc de,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Grenoble,45.1943,5.7316,1653,0,19,16,,,
914,"Giambattista Bindi to Kircher, Fulgino, 5 October 1658",letter,,Latin,280,Bindi,Giambattista,,51,Kircher,Athanasius,Jesuit (S.J.),Fulgino,42.9450,12.7020,1658,0,5,16,,,
1303,"Gennaro di Bisogni and Filippo Grimaldi to Kircher, Sessa, 30 July 1671",letter,,Italian,887,Bisogni,Gennaro di,,51,Kircher,Athanasius,Jesuit (S.J.),Sessa,43.2938,11.4339,1671,0,30,16,,,
964,"Hans Blaew to Kircher, Amsterdam, 29 March 1649",letter,,Latin,281,Blaew,Hans,,51,Kircher,Athanasius,Jesuit (S.J.),Amsterdam,52.3738,4.8909,1649,0,29,16,,,
568,"Domenico Blandizzi to Kircher, Cirò, 9 April 1651",letter,,Italian,180,Blandizzi,Domenico,Bishop of Umbriatico (Catanzaro),51,Kircher,Athanasius,Jesuit (S.J.),Cirò,39.3835,17.0625,1651,0,9,16,,,
1350,"Heinrich Julius von Blume to Kircher, Dresden, 26 January 1672",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Dresden,51.0510,13.7336,1672,0,26,16,,,
1278,"Heinrich Julius von Blume to Kircher, Dresden, 4 August 1671",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Dresden,51.0510,13.7336,1671,0,4,16,,,
1344,"Heinrich Julius von Blume to Kircher, Dresden, 27 April 1671",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Dresden,51.0510,13.7336,1671,0,27,16,,,
1983,"Heinrich Julius von Blume to Kircher, Dresden, 18 December 1668",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Dresden,51.0510,13.7336,1668,0,18,16,,,
2780,"Heinrich Julius von Blume to Kircher, Mainz, 26 February 1656",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1656,0,26,16,,,
2801,"Heinrich Julius von Blume to Kircher, Mainz, 26 July 1655",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1655,0,26,16,,,
2740,"Heinrich Julius von Blume to Kircher, Mainz, 9 May 1653",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1653,0,9,16,,,
1218,"Heinrich Julius von Blume to Kircher, no place, undated",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2755,"Heinrich Julius von Blume to Kircher, no place, undated",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2143,"Heinrich Julius von Blume to Kircher, Prague, 20 October 1672",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1672,0,20,16,,,
2772,"Heinrich Julius von Blume to Kircher, Würzburg, 26 June 1654",letter,,Latin,282,Blume,Heinrich Julius von,"archivist of Duke August of Brunswick-Lüneburg, antiquarian, vice-president of Court of Appeal in Prague",51,Kircher,Athanasius,Jesuit (S.J.),Würzburg,49.7943,9.9275,1654,0,26,16,,,
2397,"Paolo Boccone to Kircher, Rome, 25 July 1678",letter,,Italian,283,Boccone,Paolo,botanist,51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1678,0,25,16,,,
919,"Ferdinand Bocholz to Kircher, Louvain, 21 December 1645",letter,,Latin,850,Bocholz,Ferdinand,Archdeacon of Brabant,51,Kircher,Athanasius,Jesuit (S.J.),Louvain,50.8793,4.7021,1645,0,21,16,,,
924,"Ferinand Bocholz to Kircher, Louvain, 22 October 1644",letter,,Latin,850,Bocholz,Ferdinand,Archdeacon of Brabant,51,Kircher,Athanasius,Jesuit (S.J.),Louvain,50.8793,4.7021,1644,0,22,16,,,
1830,"Daniel Bockelmann to Kircher, Graz, 7 March 1662",letter,,Latin,284,Bockelmann,Daniel,,51,Kircher,Athanasius,Jesuit (S.J.),Graz,47.0679,15.4417,1662,0,7,16,,,
2402,"Claude Boissin to Kircher, Florence, 25 February 1674",letter,,Italian,286,Boissin,Claude,,51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1674,0,25,16,,,
2506,"Jean Bollard to Kircher, Antwerp, 11 March 1639",letter,"Prodromus coptus,early church history,Coptic",Latin,287,Bolland,Jean,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Antwerp,51.2206,4.3997,1639,0,11,16,,,
1240,"Johannes Bollius to Kircher, Rotterdam, 17 October 1670",letter,,Latin,288,Bollius,Johannes,,51,Kircher,Athanasius,Jesuit (S.J.),Rotterdam,51.9227,4.4708,1670,0,17,16,,,
893,"Johann Christian von Bömeburg to Kircher, Mainz, 27 March 1655",letter,,Latin,285,Bömeburg,Johann Christian von,Baron,51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1655,0,27,16,,,
2793,"Johann Christian von Bömeburg to Kircher, Regensburg, 20 October 1653",letter,,Dutch,285,Bömeburg,Johann Christian von,Baron,51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1653,0,20,16,,,
2806,"Johann Christain von Bömeburg to Kircher, Regensburg, 11 September 1653",letter,,Latin,285,Bömeburg,Johann Christian von,Baron,51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1653,0,11,16,,,
2903,"David Bartholomé Bonamour to Kircher, no place, 27 February 1652",letter,,Greek,289,Bonamour,David Bartholomé,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1652,0,27,16,,,
380,"Girolamo Boncompagni to Kircher, no place, 18 December 1666",letter,"comets,astronomical observations",Italian,15,Boncompagni,Girolamo,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1666,0,18,16,,,
2694,"Giacomo Bonvicino to Kircher, Florence, 4 January 1648",letter,,Italian,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1648,0,4,16,,,
2693,"Giacomo Bonvicino to Kircher, Florence, 28 December 1647",letter,,Latin,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1647,0,28,16,,,
660,"Giacomo Bonvicino to Kircher, Genoa, 25 March 1656",letter,,Italian,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1656,0,25,16,,,
2710,"Giacomo Bonvicino to Kircher, Genoa, 9 October 1655",letter,,Latin,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1655,0,9,16,,,
2689,"Giacomo Bonvicino to Kircher, Genoa, 2 August 1653",letter,,Latin,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1653,0,2,16,,,
2711,"Giacomo Bonvicino to Kircher, Genoa, 21 December 1652",letter,,Latin,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1652,0,21,16,,,
2718,"Giacomo Bonvicino to Kircher, Genoa, 4 November 1651",letter,,Italian,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1651,0,4,16,,,
2783,"Giacomo Bonvicino to Kircher, Naples, 2 May 1643",letter,,Latin,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1643,0,2,16,,,
2532,"Giacomo Bonvicino to Kircher, Siena, 13 May 1648",letter,,Italian,207,Bonvicino,Giacomo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Siena,43.2938,11.4339,1648,0,13,16,,,
2480,"Onuphrius Borges (Bürgin) to Kircher, Genoa, 3 december 1638",letter,,Latin,291,Borges (Bürgin),Onuphrius,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1638,0,3,16,,,
648,"Borso, Count of S. Bonifazio, to Kircher, Leumidi [?], 30 January 1646","letter,autograph","natural philosophy,magnetic observations,Magnes, sive de arte magnetica",Italian,199,Borso,Count of  S. Bonifazio,count,51,Kircher,Athanasius,Jesuit (S.J.),Leumidi,44.7630,10.9283,1646,0,30,16,,,
986,"Ismael Bouillau to unknown person, Paris, 16 March 1640, copy","letter,excerpt,copy","magnetism,magnetic declination,Magnes, sive de arte magnetica",Italian,854,Bouillau,Ismael,"priest, librarian, secretary, astronomer, member of Royal Society, member of Accademia del Cimento",,,,,Paris,48.8567,2.3510,1640,0,16,16,,,
2540,"Pierre Bourdin to Kircher, Paris, 4 March 1640",letter,"magnetism,magnetic declination,longitude",Latin,292,Bourdin,Pierre,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Paris,48.8567,2.3510,1640,0,4,16,,,
413,"Duke of Bovino [unidentified] to Kircher, 17 September 1660",letter,"magnetism,Magneticum naturae regnum,books",Italian,114,Bovino,Duke of [unidentified],Duke of Bovino,51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1660,0,17,16,,,
335,"Francesco Maria Brancacci to Kircher, Viterbo, 18 March 1665",letter,"Fisiologia Nuova della Natura delle Comete,comets,books,astronomy,astronomical observations",Italian,17,Brancacci,Francesco Maria,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Viterbo,42.4174,12.1049,1665,0,18,16,,,
307,"Francesco Maria Brancacci to Kircher, Viterbo, 1 May 1664",letter,"secrets,magnetism,Magneticum naturae regnum,magnetic observations,China,books",Italian,17,Brancacci,Francesco Maria,Cardinal,,,,,Viterbo,42.4174,12.1049,1664,0,1,16,,,
1978,"Francesco Maria Brancacci to Kircher, Viterbo, 3 February 1664",letter,,Latin,17,Brancacci,Francesco Maria,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Viterbo,42.4174,12.1049,1664,0,3,16,,,
550,"Francesco Maria Brancacci to Kircher, Viterbo, 19 November 1659",letter,,Italian,17,Brancacci,Francesco Maria,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Viterbo,42.4174,12.1049,1659,0,19,16,,,
544,"Francesco Maria Brancacci to Kircher, Viterbo, 12 March 1653",letter,,Italian,17,Brancacci,Francesco Maria,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Viterbo,42.4174,12.1049,1653,0,12,16,,,
