other_links.entity_id,Full name (vernacular),First name,Last name,Full name,VIAF ID,Title (same as alias?),Alias,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47319,Carlo Rinaldini,Carlo,Rinaldini,"Rinaldini, Carlo",50322264,,Rinaldi,"professor of Mathematics at the University of Pisa, anatomy and medicine at Padova, natural philosopher","natural philosophy,mathematics,anatomy,medicine",natural philosophy,professor,professional,Catholic,male,italian:2,Yes,"Caroli Renaldini Opus mathematicum: in quo utraque algebra illustratur, 1655.",,"Ancona, Italy",1615,"Ancona, Italy",1698,,
47383,Carlo Sinibaldi,Carlo,Sinibaldi,"Sinibaldi, Carlo",,,Andrea,cavaliere,music,music,chevalier,titled_nobility,Catholic,male,italian:1,Yes,"I Mirti Intrecciati A Gli Allori Nelle Nozze Avgvstissime delle Sacre, E Reali Maesta_ Di Givseppe Re'De'Romani, E Di Amelia Nata Principessa D'Hannover : Ode Pindarica Epitalamica Del Cavaliere Don Carlo Andrea Sinibaldi Dell'Ordine di S. Iago, Patricio Faentino : All' ... Sig. Cardinale Vincenzo Grimani, Faenza 1699.Irene Conciliatrice Dell'Evropa, E Dell'Asia, Nella Tregua di Vinticinque Anni, Seguita nel Congresso di Carlouitz in Schiauonia, L'Anno M. D C. I C. : Tra la Sacra, e Cesarea Maesta_ di Leopoldo Primo Imperatore de'Romani ... ; Ode Pindarica Del Caualiere D. Carlo Andrea Sinibaldi dell'Ordine di S. Iago, Patricio Faentino All' ... Conte Ferdinando D'Arrach .... Faenza 1699.",,,,,,,
52812,Carlos Sigüenza y Góngora,Carlos,Sigüenza y Góngora,"Sigüenza y Góngora, Carlos",59112593,Maestro,,scholar,,,,clergy,Catholic,male,,Yes,"Noticia chronologica de los gobernantes mexicanos, Mexico 1680.Parayso occidental, plantado y cultivado por la liberal benefica mano de los muy catholicos, y poderosos reyes de Espan_a, Mexico 1684.",,"Mexico City, Mexico",1645-8-14,"Mexico City, Mexico",1700-8-22,can we be more specific about occupation? What kind of knowledge did he specialize in?,
47239,Casimiro de Monte Vecchio,Casimiro de,Monte Vecchio,"Monte Vecchio, Casimiro de",,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,italian:2,,,,,,,,,
46784,Cassiano Dal Pozzo,Cassiano,Dal Pozzo,"Dal Pozzo, Cassiano",,,Cavaliere,"collector,Cavaliere,church_official","collecting,antiquarianism,natural history","natural philosophy,history/classical scholarship","cavalier,secretary",titled_nobility,Catholic,male,italian:2,,,,,,,,Member of Accademia dei Lincei,
47314,Cassien Rerde,Cassien,Rerde,"Rerde, Cassien",,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,french:1,,,,,,,,,
46713,Cesare Facchinetti,Cesare,Facchinetti,"Facchinetti, Cesare",,,,Cardinal,,,cardinal,"clergy,church_official",Catholic,male,italian:2,Yes,"Cesare per misericordia di Dio, della S.R.C. del titolo de SS. Quattro Coronati Prete Card. Fachenetti Vescouo di Spoleti[sic], 1658; Officium Beatissimae Virginis Mariae de Mercede Redemptionis Captiuorum.: A Sac. Rit. Congreg. recognitum, & approbatum, 1679; Officium S. Margaritae Scotorum Reginae semiduplex. A Sac. Rit. Congreg. recognitum, & approbatum. De mandato D.N. Innocentij Papae XI. in Breuiario Romano apponen: Et ab omnibus vtriusque sexus Christifidelibus, qui ad horas canonicas tenentur, ad libitum recitandum die octaua Iulij, 1679.",,,,,,,
47276,Cesare Paleari,Cesare,Paleari,"Paleari, Cesare",,,,,,,,,,male,italian:1,,,,,,,,,http://books.google.cz/books?id=bx4VAAAAQAAJ&pg=RA1-PA50&dq=Cesare+Paleari+Pavia&hl=cs&sa=X&ei=9Vc2T-3zBcSHhQeR5ISmAg&ved=0CDMQ6AEwAA#v=onepage&q=Cesare%20Paleari%20Pavia&f=false
47296,Charles Piget,Charles,Piget,"Piget, Charles",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
46901,Chevalier de Beauchamps,Chevalier de,Beauchamps,"Beauchamps, Chevalier de",,,,,,,chevalier,titled_nobility,,male,italian:6 ,,,,,,,,,
47482,Christian Augustin Flader,Christian Augustin,Flader,"Flader, Christian Augustin",,,,Secretary to Cardinal Ernst Adalbert von Harrach,,,secretary,secular_official,Catholic,male,latin:3;german:2,,,,,,,,,
47286,Christian Franz Paullini,Christian Franz,Paullini,"Paullini, Christian Franz",267145862,,,physician,"history,medicine","history/classical scholarship,natural philosophy",physician,professional,Protestant,male,latin:3,Yes,"Talpa descripta, Francoforti 1689. Chronicon Coenobii Montis-Francorum Goslariae, Francoforti 1698.",,"Eisenach, Germany",1643-2-25,"Eisenach, Germany",1712-7-10,I assume catholic,I assume Protestant - Member of Academia naturae curiosorum
47519,Christian Gunthard Osten,Christian Gunthard,Osten,"Osten, Christian Gunthard",,,,,,,,,,male,italian:1,,,,,,,,,
47256,Christian Neuburger,Christian,Neuburger,"Neuburger, Christian",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47033,Christoph Alphons von Erdödi,Christoph Alphons von,Erdödi,"Erdödi, Christoph Alphons von",,,"second name is Antonius, Kri_tof Anton,  ",,,,count,titled_nobility,Catholic,male,latin:1;italian:1,,,,,,,,,
47028,Christoph Emertz,Christoph,Emertz,"Emertz, Christoph",,,,,,,,,,male,latin:1,,,,,,,,,
47268,Christoph Offenhausen,Christoph,Offenhausen,"Offenhausen, Christoph",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Innocentia, a Zelotypia Condemnata, A S. Udalrico, Augustanorum Episcopo, Prodigiose_ vindicata, Amberg 1676.",,,,,,,
47273,Christoph Ott,Christoph,Ott,"Ott, Christoph",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Hoche Schuel Der lieben Elteren : Darinnen Die Christliche Kinderzucht Als der Gro_sten Ku_nsten eine gelehret wirdt, Ingolstadt 1657.",,,,,,,
47340,Christoph Sandius,Christoph,Sandius,"Sandius, Christoph",72334389,,"Christoph Sand, Christof Van den Sand","editor, translator, publisher, writer",,religious/morality,"editor,translator,publisher",professional,Protestant,male,latin:1,Yes,"Nucleus historiae ecclesiasticae, Cosmopoli 1669. Interpretationes Paradoxæ Qvatvor Evangeliorvm, cosmolopli 1670.",,"Königsberg, Russia",1644,"Amsterdam, The Netherlands",1680,arian. What kind of writer?,
47360,Christoph Scheiner,Christoph,Scheiner,"Scheiner, Christoph",,,,"natural philosopher,Jesuit (S.J.),astronomer","astronomy,natural philosophy",natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"De macvlis solarib. et stellis circa Iouem errantibus, accvratior disqvisitio , Augustae Vindelicorum 1612.Oculus, hoc est fundamentum opticum, London 1652. Rosa Ursina, Bracciani 1626-1630.",,,,,,,
46800,Christoph Schorrer,Christoph,Schorrer,"Schorrer, Christoph",,,,Jesuit (S.J.),theology,religious/morality,jesuit,clergy,Catholic,male,latin:6,Yes,"Synopsis iuris canonici versantis circa ordinis potestatem, ecclesias, et beneficia; 1658. Theologia Ascetica Sive Doctrina Spiritvalis Vniversa: Ex Svis Principiis Methodice, Et Breviter Dedvcta, Et Ad Vsvm Parata, 1642; Svmma Perfectionis Christianae, 1668. ",,,,,,,
47083,Christoph Stanislas Gruszynski,Christoph Stanislas,Gruszynski,"Gruszynski, Christoph Stanislas",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47403,Christoph Stettinger,Christoph,Stettinger,"Stettinger, Christoph",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:7,,,,,,,,,
46846,Christoph von Rantzau,Christoph von,Rantzau,"Rantzau, Christoph von",,,,count,,,count,titled_nobility,Catholic convert,male,latin:4;german:2,,,,,1623,"Köln, Germany",1696-01-16,,
47454,Christoph Werckmann,Christoph,Werckmann,"Werckmann, Christoph",,,Weickmann,,collecting ,other,merchant,professional,,male,german:1,Yes,"Verzeichnus Unterschidlicher Thier/ Vo_gel/ Fisch/ Meergewa_chs/ Ertz- und Bergarten/ Edlen und anderen Steinen/ außla_ndischem Holtz und Fru_chten/ Kunst- und frembden Sachen/ Mahlereyen/ Muschel und Schneckenwerck/ Heydnischen und andern Mu_ntzen, Ulm 1655.New-erfundenes grosses Ko_nigs-Spiel : welches sich zwar mit dem sinnreichen ... Schach-Spiel vergleichet, Ulm 1664.",,,1617,,1681,,
47462,Christoph Wilpenhofer,Christoph,Wilpenhofer,"Wilpenhofer, Christoph",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3,,,,,,,,,
46929,Claude Boissin,Claude,Boissin,"Boissin, Claude",,,,Chancellor of the Monte Comune of Florence,,,chancellor,secular_offical,Catholic,male,italian:1,,? De valore Floreni aurei Florentini commentarius: ex codice autographo prima vice in publicum profertur. 1752. ,,,,,,,
47195,Claude Maltrait,Claude,Maltrait,"Maltrait, Claude",8452905,,"Maltret, Maltres",Jesuit (S.J.),"history,rhetoric","history/classical scholarship,other",,clergy,Catholic,male,latin:1;french:1,Yes,produced edition of the Histories of Procopius with critical commentary. See: http://www.newadvent.org/cathen/09576a.htm,,"Puy, France",1621-10-3,"Toulouse, France",1674-1-3,,
47258,Claude Nicaise,Claude,Nicaise,"Nicaise, Claude",27836789,,d´Abbé Nicaise,canon in Dijon,,,canon,clergy,Catholic,male,latin:2;italian:2,Yes,"De Nummo Pantheo Hadriani Imperatoris Dissertatio, Lugdunum 1689.",,"Dijon, France",1623,,1701,what kind of scholar?,
46943,Claude Simon Brun,Claude Simon,Brun,"Brun, Claude Simon",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,Is this Claude Le Brun de La Rochett?,
46825,Claudio Marazzani Visconti,Claudio,Marazzani Visconti,"Marazzani Visconti, Claudio",,,Monsignor,Monsignor,poetry,poetry,monsignor,clergy,Catholic,male,italian:1,Yes,,,,,,,,
47381,Clemente Silvestri,Clemente,Silvestri,"Silvestri, Clemente",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47399,Conrad Balthasar von Stahrenberg,Conrad Balthasar von,Stahrenberg,"Stahrenberg, Conrad Balthasar von",,,,count,,,count,titled_nobility,Catholic,male,german:1,,,,,,,,,
47545,Conrad Wicelius,Conrad,Wicelius,"Wicelius, Conrad",,,Wizel,,,,pastor,clergy,Catholic,male,latin:3,,,,,,,,pastor in Geisa,
47039,Constantino Fabrizzio,Constantino,Fabrizzio,"Fabrizzio, Constantino",,,,"physician,medico ordinario della citt",medicine,natural philosophy,physician,professional,,male,italian:1,,,,,,,,,
47192,Cornelio Magni,Cornelio,Magni,"Magni, Cornelio",,,,"writer, traveler/explorer",travel/exploration,"travel/exploration,religious/morality",,,Catholic,male,italian:2,Yes,"Quanto di piu_ curioso e vago ha_ potuto raccorre Cornelio Magni nel primo biennio da esso consumato in viaggi e dimore per la Turchia resta distribuito in questa prima parte, parma 1692. Relazione della citta_ d'Athene, colle prouincie dell' Attica, Focia, Beozia, e Negroponte, ne' tempi, che furono queste passeggiate, Parma 1688.",,,1638,,1692,what kind of writer?,
47254,Cornelio Neagri,Cornelio,Neagri,"Neagri, Cornelio",,,,,,,,,,male,italian:1,,,,,,,,what kind of writer? Travel exploration,
47061,Cornelius Gentilotti,Cornelius,Gentilotti,"Gentilotti, Cornelius",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Ferdinandus Tertius Romanorum Imperator Semper Avgvstvs ...: Panegyrica Fvnebri [funebri], Inter Solennes Triduanasque Exequias Qvas Caesareo-Academicum Soc: Jesu Viennense Collegium Eidem ... In Templo Academico ejusdem Societatis Jesu, ... Anno Salutis M.DC.LVII. Celebravit, Per R. P. Cornelium Gentilottum ... Orbi Propositus. Viennae Austriae: Cosmerovius, 1657; Maria Virgo Sine Macula Concepta: Ferdinando III. Romanor. Imperat. In Arcu Coelesti Repraesentata Ipso die Immaculatae Conceptioni Sacro, Dvm Primvm Antiq. et Celeber. Universitate Vienensi solenniter hoc Festum celebrante in Basilica D. Stephani, Sacra Maiestas Augustissimam sua praesentia reddidit solennitatem. Viennae Austriae: Cosmerovius, 1649. ",,,,,,,
49573,"Cosimo de' Medici, grand duke of Tuscany",Cosimo III.  de',"Medici, grand duke of Tuscany","Medici, grand duke of Tuscany, Cosimo III.  de'",,,"Cosimo de'Medici, grand duke of Tuscany",,,,grand duke,titled_nobility,Catholic,male,,,?,Marguerite Louise d'Orléans,"Firenze, Italy",1642-8-14,"Firenze, Italy",1723-10-31,,
47481,Count of Brienne Henri Louis,Count of Brienne,Henri Louis,"Henri Louis, Count of Brienne",,,Count of Brienne,Count of Brienne,,,count,titled_nobility,Protestant,male,latin:1,,,,,,,,Protestant?,
46843,Count of  S. Bonifazio Borso,Count of  S. Bonifazio,Borso,"Borso, Count of  S. Bonifazio",,,,count,,,count,titled_nobility,Catholic,male,italian:1,,,,,,,,,
46886,Cristoforo Auria,Cristoforo,Auria,"Auria, Cristoforo",,,Christophorus de Auria,,,,,,,male,latin:1,,,,,,,,,
46969,Cristoforo Centurio,Cristoforo,Centurio,"Centurio, Cristoforo",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:14,,,,,,,,,
47220,Cristoforo Mendoça,Cristoforo,Mendoça,"Mendoça, Cristoforo",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47144,Cyprian Kinner,Cyprian,Kinner,"Kinner, Cyprian",,,,physician,"medicine,law,education","natural philosophy,other","physician,lawyer",professional,Protestant,male,latin:29,Yes,"D. C. Kinnerus ... Cogitationum Didacticarum Dialyposis Summaria, Etc. 1648",,,,,,"I assume protestant, he was reformer of education, friend of Comenius",
47279,Daniel (van) Papebroch (Papenbroeck),Daniel (van),Papebroch (Papenbroeck),"Papebroch (Papenbroeck), Daniel (van)",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:7,Yes,"Acta sanctae principis Joannae, Antwerpen 1688.",,,,,,,
46927,Daniel Bockelmann,Daniel,Bockelmann,"Bockelmann, Daniel",,,Bockelman,,,,priest,clergy,,male,latin:1,,,,,,,,priest in Wijhe. I assume Protestant or convert. ,
47294,Daniel Pfeiffer,Daniel,Pfeiffer,"Pfeiffer, Daniel",,,,,,,,,,male,latin:1,,,,,,,,,different name
47402,Daniel Steiß,Daniel,Steiß,"Steiß, Daniel",,,,,,,,,,male,latin:1,,,,,,,,,
47233,Daniel Wilhelm Moller,Daniel Wilhelm,Moller,"Moller, Daniel Wilhelm",22132658,,,professor at Altdorf,"history, metaphysics",history/classical scholarship,professor,professional,Protestant,male,latin:1,Yes,"Reimundi Rimandi Preßburger Kirchen- und Schul-Verlust, 1673.",,"Bratislava, Slovak Republic",1642-5-26,"Altdorf, Germany",1712-2-25,http://de.wikipedia.org/wiki/Daniel_Wilhelm_Moller,
46838,da Treviso Leli,da Treviso,Leli,"Leli, da Treviso",,,,Servite (O.S.M.),,,servite,clergy,Catholic,male,italian:1,,,,,,,,,
46932,David Bartholomé Bonamour,David Bartholomé,Bonamour,"Bonamour, David Bartholomé",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,greek:1,,,,,,,,,
47291,Denis Petau,Denis,Petau,"Petau, Denis",51717250,,Dionysius Petavius,Jesuit (S.J.),theology,religious/morality, jesuit,clergy,Catholic,male,latin:2,Yes,"Opera poetica, 1642.Rationarium Temporum: In quo aetatum omnium sacra profanaque, 1633.",,"Orléans, France",1583-8-21,"Paris, France",1652-12-11,,
46803,Desiderio Montemagno,Desiderio,Montemagno,"Montemagno, Desiderio",,,,secretary,,,secretary,secular_official,Catholic,male,italian:1,Yes,Athene Receptaculum diversorum,,,,,,,
47306,Diego Ragusa,Diego,Ragusa,"Ragusa, Diego",,,,physician,medicine,natural philosophy,physician,professional,Catholic,male,italian:1,,,,,,,,,
47437,Diego Vicente de Vidania,Diego Vicente de,Vidania,"Vidania, Diego Vicente de",,,,Chaplain to the King of Naples,collecting,other,chaplain,"clergy,church_official",Catholic,male,spanish:3,Yes,"Carta de Diego Vicencio Vidania a Lastanosa (Prolego_menos de algunos de los ejemplares del tratado de la moneda Jaquesa -Zaragoza, 1681.Vicente Antonio Lastanosa es armado caballero, 1682.",,,,,,,http://books.google.cz/books?id=hvQLrpQZS7kC&pg=PA185&dq=Diego+Vicente+de+Vidania&hl=en&sa=X&ei=Utw7T9LoOMma-waF1o2tBw&redir_esc=y#v=onepage&q=Diego%20Vicente%20de%20Vidania&f=false
46824,Domenico Blandizzi,Domenico,Blandizzi,"Blandizzi, Domenico",,,Bishop of Umbriatico (Catanzaro),Bishop of Umbriatico (Catanzaro),,,bishop,"clergy,church_official",Catholic,male,italian:1,,,,,,,,,
46945,Domenico Brunacci,Domenico,Brunacci,"Brunacci, Domenico",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:5,,,,,,,,,
47186,Domenico Magri,Domenico,Magri,"Magri, Domenico",,,,Oratorian (Cong. Orat.),languages,languages,translator,clergy,Catholic,male,latin:5;italian:1,Yes,"Breve racconto del viaggio al monte Libano, Roma 1655. Notitia de' vocaboli ecclesiastici, con la dichiaratione delle cerimonie, & origine de' riti sacri, roma 1650.",,,,,,,http://www.uni-mannheim.de/mateo/camenaref/magri.html
46895,Domingo Barboza,Domingo,Barboza,"Barboza, Domingo",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47175,Donato Angelo di Lettieri,Donato Angelo di,Lettieri,"Lettieri, Donato Angelo di",,,,singer in Gravina cathedral,music,music,,professional,Catholic,male,italian:2,,,,,,,,,http://books.google.cz/books?id=8pBIAAAAcAAJ&pg=PA195&lpg=PA195&dq=Donato+Angelo+Lettieri&source=bl&ots=wZD07A46QE&sig=aqCyFV7Jx8iNg7UqxxFj0XW2D_g&hl=en&sa=X&ei=xP40T8vyBMuq-ga3nqH2AQ&redir_esc=y#v=onepage&q=Donato%20Angelo%20Lettieri&f=false
47391,Duchess of Braunschweig-Lüneburg Sophie,Duchess of Braunschweig-Lüneburg,Sophie,"Sophie, Duchess of Braunschweig-Lüneburg",32798209,,Princess,"Princess of the Palatinate,Duchess of Braunschweig-L","poetry,music","poetry,music",princess,titled_nobility,Protestant,female,italian:1,Yes,,"August the Younger, Duke of Brunswick-Lüneburg",,1613-8-20,"Güstrow, Germany",1676-7-12,a poet and composer?,
46780,Duke of [unidentified] Bovino,Duke of [unidentified],Bovino,"Bovino, Duke of [unidentified]",,,Duke of Bovino,Duke of Bovino,,,duke,titled_nobility,Catholic,male,italian:1,,,,,,,,,
47590,Duke of [unidentified] Sabioneta,Duke of [unidentified],Sabioneta,"Sabioneta, Duke of [unidentified]",,,,,,,,,,male,,,,,,,,,,unreadable
46698,Duke of Braunschweig-Lüneburg August,Duke of Braunschweig-Lüneburg,August,"August, Duke of Braunschweig-Lüneburg",,,Duke of Braunschweig-L?neburg,Duke of Braunschweig-L,,,duke,titled_nobility,Protestant,male,latin:3;german:16,,,,,,,,,
46804,Duke of Braunschweig-Lüneburg Ferdinand Albrecht,Duke of Braunschweig-Lüneburg,Ferdinand Albrecht,"Ferdinand Albrecht, Duke of Braunschweig-Lüneburg",,,Duke of Braunschweig-L?neburg,Duke of Braunschweig-L,"travel,exploration",travel/exploration,duke,titled_nobility,Protestant,male,latin:3,Yes,"Wunderliche Begebnu_ssen und wunderlicher Zustand in dieser wunderlichen verkehrten Welt [M]eistentheils ausz eigener Erfahrung und dann gottseliger, 1678; Wunderliche Begebnu_ssen und wunderlicher Zustand in dieser wunderlichen verkehrten Welt: Faksimiledruck der Ausgaben von 1678 (Teil I) und 1680 (Teil II). ",,,,,,,
46807,Duke of Braunschweig-Lüneburg Johann Friedrich,Duke of Braunschweig-Lüneburg,Johann Friedrich,"Johann Friedrich, Duke of Braunschweig-Lüneburg",,,Duke of Braunschweig-L?neburg,Duke of Braunschweig-L,,,duke,titled_nobility,Catholic convert,male,italian:14;german:4,,,,"Herzberg am Harz, Germany",1625-04-25,Augsburg,1679-12-18,,
46750,Duke of Mantua Carlo II di Gonzaga Nevers,Duke of Mantua,Carlo II di Gonzaga Nevers,"Carlo II di Gonzaga Nevers, Duke of Mantua",,,Duke of Mantua,Duke of Mantua,,,duke,titled_nobility,Catholic,male,italian:2,,,,,,,,,
46835,Duke of Mecklenburg-Güstrow Gustav Adolf,Duke of Mecklenburg-Güstrow,Gustav Adolf,"Gustav Adolf, Duke of Mecklenburg-Güstrow",27428483,,Duke of Mecklenburg-G?strow,Duke of Mecklenburg-G,,,duke,titled_nobility,Protestant,male,latin:1,,,Magdalene Sibylle,"Güstrow, Germany",1633-02-26,"Güstrow, Germany",1695-10-6,,
46817,Duke of Modena Alfonso IV,Duke of Modena,Alfonso IV,"Alfonso IV, Duke of Modena",,,Duke of Modena,Duke of Modena,,,duke,titled_nobility,Catholic,male,italian:1,,,,,,,,,
46710,Duke of Savoy Carlo Emanuele II,Duke of Savoy,Carlo Emanuele II,"Carlo Emanuele II, Duke of Savoy",,,Duke of Savoy,Duke of Savoy,,,duke,titled_nobility,Catholic,male,italian:1,,,,,,,,,
46705,Duke of Schleswig-Holstein Christian August,Duke of Schleswig-Holstein,Christian August,"Christian August, Duke of Schleswig-Holstein",,,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,,,duke,titled_nobility,Protestant,male,italian:8;latin:1,,,,,,,,,
46818,Duke of Schleswig-Holstein Friedrich Johannes,Duke of Schleswig-Holstein,Friedrich Johannes,"Friedrich Johannes, Duke of Schleswig-Holstein",,,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,,,duke,titled_nobility,Protestant,male,latin:8,,,,,,,,,
47063,Duke of Schleswig-Holstein Georg Christian,Duke of Schleswig-Holstein,Georg Christian,"Georg Christian, Duke of Schleswig-Holstein",,,,Duke of Schleswig-Holstein,,,duke,titled_nobility,Protestant,male,latin:1,,,,,,,,,
